user_id,age,occupation,monthly_income,city_type,date,food_expense,transport_expense,rent_expense,entertainment_expense,utilities_expense,shopping_expense,other_expense,total_expense,savings,payment_mode,overspending_flag,weekend_flag
U0116,37,Salaried,128215,Urban,2024-02-04,610,60,1361,142,144,131,106,2554,51595,UPI,0,1
U0116,37,Salaried,128215,Urban,2024-04-24,298,216,1105,114,128,131,108,2100,65215,Cash,0,0
U0116,37,Salaried,128215,Urban,2024-07-09,343,213,1500,112,143,174,186,2671,48085,Card,0,0
U0116,37,Salaried,128215,Urban,2024-07-24,282,327,1052,197,116,209,159,2342,57955,Card,0,0
U0116,37,Salaried,128215,Urban,2024-09-30,351,155,1060,37,173,108,86,1970,69115,UPI,0,0
U0116,37,Salaried,128215,Urban,2024-10-07,507,149,1392,314,210,31,105,2708,46975,Card,0,0
U0116,37,Salaried,128215,Urban,2024-10-18,266,196,860,270,168,104,117,1981,68785,Card,0,0
U0116,37,Salaried,128215,Urban,2024-10-18,174,324,1156,150,116,217,139,2276,59935,UPI,0,0
U0116,37,Salaried,128215,Urban,2024-10-27,538,188,1357,303,215,105,141,2847,42805,Card,0,1
U0116,37,Salaried,128215,Urban,2024-12-21,251,117,1447,593,215,318,51,2992,38455,Cash,0,1
U0117,24,Salaried,31314,Semi-Urban,2023-01-17,191,54,179,60,38,61,198,781,7884,UPI,0,0
U0117,24,Salaried,31314,Semi-Urban,2023-03-15,205,100,119,106,61,35,96,722,9654,UPI,0,0
U0117,24,Salaried,31314,Semi-Urban,2023-04-20,177,145,147,120,30,0,37,656,11634,Cash,0,0
U0117,24,Salaried,31314,Semi-Urban,2023-04-27,108,205,200,38,67,66,7,691,10584,Card,0,0
U0117,24,Salaried,31314,Semi-Urban,2023-05-18,118,284,199,10,59,60,119,849,5844,UPI,0,0
U0117,24,Salaried,31314,Semi-Urban,2023-05-19,118,99,187,39,47,0,14,504,16194,Card,0,0
U0117,24,Salaried,31314,Semi-Urban,2023-05-21,216,48,134,56,66,108,219,847,5904,UPI,0,1
U0117,24,Salaried,31314,Semi-Urban,2023-06-13,300,130,233,139,65,138,134,1139,-2856,Cash,1,0
U0117,24,Salaried,31314,Semi-Urban,2023-06-16,124,153,115,136,66,19,112,725,9564,Cash,0,0
U0117,24,Salaried,31314,Semi-Urban,2023-09-10,269,122,205,28,12,50,87,773,8124,Cash,0,1
U0117,24,Salaried,31314,Semi-Urban,2024-02-07,199,295,117,50,60,56,131,908,4074,Card,0,0
U0117,24,Salaried,31314,Semi-Urban,2024-02-24,202,147,163,85,20,0,55,672,11154,UPI,0,1
U0117,24,Salaried,31314,Semi-Urban,2024-04-03,231,194,129,121,49,102,173,999,1344,Cash,0,0
U0117,24,Salaried,31314,Semi-Urban,2024-04-28,324,199,157,179,35,45,49,988,1674,Card,0,1
U0117,24,Salaried,31314,Semi-Urban,2024-06-12,285,295,164,93,32,0,151,1020,714,Cash,0,0
U0118,22,Student,18716,Urban,2023-01-24,142,178,204,148,56,10,50,788,-4924,Cash,1,0
U0118,22,Student,18716,Urban,2023-02-08,362,279,209,48,39,41,132,1110,-14584,Cash,1,0
U0118,22,Student,18716,Urban,2023-03-22,230,324,149,70,21,46,0,840,-6484,UPI,1,0
U0118,22,Student,18716,Urban,2023-03-30,175,288,139,98,9,56,74,839,-6454,UPI,1,0
U0118,22,Student,18716,Urban,2023-06-13,321,312,144,71,20,114,43,1025,-12034,Card,1,0
U0118,22,Student,18716,Urban,2023-08-01,130,277,157,0,69,103,156,887,-7894,UPI,1,0
U0118,22,Student,18716,Urban,2023-10-30,381,132,146,64,0,0,76,799,-5254,UPI,1,0
U0118,22,Student,18716,Urban,2023-11-08,249,246,163,18,6,0,27,709,-2554,Cash,1,0
U0118,22,Student,18716,Urban,2023-12-04,256,183,151,59,32,30,167,878,-7624,Card,1,0
U0118,22,Student,18716,Urban,2024-02-12,237,289,137,0,33,27,58,762,-4144,Cash,1,0
U0118,22,Student,18716,Urban,2024-03-14,326,186,184,80,26,0,101,903,-8374,Cash,1,0
U0118,22,Student,18716,Urban,2024-03-22,363,83,213,43,0,1,205,908,-8524,UPI,1,0
U0118,22,Student,18716,Urban,2024-04-16,375,207,202,91,12,0,95,982,-10744,UPI,1,0
U0118,22,Student,18716,Urban,2024-04-25,202,327,183,154,6,0,52,924,-9004,Cash,1,0
U0118,22,Student,18716,Urban,2024-05-17,240,84,141,31,50,0,169,715,-2734,UPI,1,0
U0118,22,Student,18716,Urban,2024-06-27,221,185,149,80,30,56,112,833,-6274,UPI,1,0
U0118,22,Student,18716,Urban,2024-06-27,195,259,148,70,21,21,167,881,-7714,UPI,1,0
U0118,22,Student,18716,Urban,2024-07-11,248,305,157,70,19,19,173,991,-11014,UPI,1,0
U0118,22,Student,18716,Urban,2024-08-12,125,375,204,0,38,0,0,738,-3424,Cash,1,0
U0118,22,Student,18716,Urban,2024-12-09,346,224,185,78,46,33,178,1090,-13984,Card,1,0
U0118,22,Student,18716,Urban,2024-12-10,171,207,196,49,33,111,139,906,-8464,Cash,1,0
U0118,22,Student,18716,Urban,2024-12-23,206,280,206,125,37,31,156,1041,-12514,Cash,1,0
U0118,22,Student,18716,Urban,2024-12-29,328,255,123,131,32,0,38,907,-8494,Cash,1,1
U0119,33,Salaried,148077,Urban,2023-03-01,414,257,1129,396,180,190,48,2614,69657,UPI,0,0
U0119,33,Salaried,148077,Urban,2023-03-11,291,249,1342,638,159,280,73,3032,57117,Card,0,1
U0119,33,Salaried,148077,Urban,2023-04-30,759,225,1614,422,273,274,25,3592,40317,Card,0,1
U0119,33,Salaried,148077,Urban,2023-06-20,439,142,1449,416,106,67,154,2773,64887,Cash,0,0
U0119,33,Salaried,148077,Urban,2023-08-23,447,110,1171,47,183,203,91,2252,80517,UPI,0,0
U0119,33,Salaried,148077,Urban,2023-09-01,382,285,1323,192,301,4,135,2622,69417,Card,0,0
U0119,33,Salaried,148077,Urban,2023-10-25,327,292,1054,444,284,192,189,2782,64617,Card,0,0
U0119,33,Salaried,148077,Urban,2023-10-30,454,170,1367,489,169,228,45,2922,60417,UPI,0,0
U0119,33,Salaried,148077,Urban,2023-11-09,482,329,1076,187,123,288,165,2650,68577,Card,0,0
U0119,33,Salaried,148077,Urban,2024-03-16,156,170,1068,494,295,45,68,2296,79197,Card,0,1
U0119,33,Salaried,148077,Urban,2024-05-01,581,255,1614,19,269,240,40,3018,57537,UPI,0,0
U0119,33,Salaried,148077,Urban,2024-07-05,130,133,1569,238,174,0,106,2350,77577,Cash,0,0
U0119,33,Salaried,148077,Urban,2024-07-15,598,300,1518,182,221,151,144,3114,54657,UPI,0,0
U0119,33,Salaried,148077,Urban,2024-09-02,265,341,1497,59,262,144,84,2652,68517,Card,0,0
U0119,33,Salaried,148077,Urban,2024-09-14,697,89,1742,135,229,69,48,3009,57807,UPI,0,1
U0119,33,Salaried,148077,Urban,2024-10-26,594,216,1106,161,245,83,35,2440,74877,Card,0,1
U0119,33,Salaried,148077,Urban,2024-11-26,440,220,1564,434,200,83,69,3010,57777,Cash,0,0
U0119,33,Salaried,148077,Urban,2024-12-02,391,123,997,217,167,46,153,2094,85257,Card,0,0
U0119,33,Salaried,148077,Urban,2024-12-03,358,300,1324,196,180,33,182,2573,70887,Card,0,0
U0119,33,Salaried,148077,Urban,2024-12-27,599,329,1412,357,157,299,41,3194,52257,Card,0,0
U0120,30,Salaried,63221,Urban,2023-02-22,425,128,608,175,73,76,175,1660,13421,UPI,0,0
U0120,30,Salaried,63221,Urban,2023-04-02,366,173,670,302,34,27,86,1658,13481,Card,0,1
U0120,30,Salaried,63221,Urban,2023-04-03,134,103,679,235,68,65,184,1468,19181,Cash,0,0
U0120,30,Salaried,63221,Urban,2023-04-26,354,297,633,163,72,74,144,1737,11111,Cash,0,0
U0120,30,Salaried,63221,Urban,2023-05-01,345,273,444,78,61,22,31,1254,25601,Card,0,0
U0120,30,Salaried,63221,Urban,2023-07-27,320,180,690,154,91,8,87,1530,17321,Cash,0,0
U0120,30,Salaried,63221,Urban,2024-01-06,528,127,697,233,122,84,193,1984,3701,UPI,0,1
U0120,30,Salaried,63221,Urban,2024-03-17,212,246,662,41,108,99,25,1393,21431,UPI,0,1
U0120,30,Salaried,63221,Urban,2024-04-11,193,279,727,142,71,123,110,1645,13871,Cash,0,0
U0120,30,Salaried,63221,Urban,2024-04-19,105,329,569,71,130,155,92,1451,19691,Card,0,0
U0120,30,Salaried,63221,Urban,2024-06-17,127,144,676,159,105,0,116,1327,23411,Cash,0,0
U0120,30,Salaried,63221,Urban,2024-06-30,529,187,521,92,105,17,259,1710,11921,UPI,0,1
U0120,30,Salaried,63221,Urban,2024-08-02,236,243,584,23,71,41,154,1352,22661,Cash,0,0
U0120,30,Salaried,63221,Urban,2024-08-03,180,194,549,357,78,77,134,1569,16151,Card,0,1
U0120,30,Salaried,63221,Urban,2024-09-09,411,146,638,133,88,111,109,1636,14141,UPI,0,0
U0120,30,Salaried,63221,Urban,2024-10-05,298,220,678,243,98,216,162,1915,5771,Card,0,1
U0120,30,Salaried,63221,Urban,2024-11-05,372,264,666,243,85,34,35,1699,12251,UPI,0,0
U0120,30,Salaried,63221,Urban,2024-11-15,171,225,469,142,72,101,116,1296,24341,UPI,0,0
U0120,30,Salaried,63221,Urban,2024-11-23,242,231,690,264,49,38,218,1732,11261,Cash,0,1
U0120,30,Salaried,63221,Urban,2024-11-27,233,289,496,2,122,155,85,1382,21761,UPI,0,0
U0121,23,Student,17912,Rural,2023-01-22,417,104,53,13,47,69,64,767,-5098,UPI,1,1
U0121,23,Student,17912,Rural,2023-04-16,405,187,11,53,16,45,164,881,-8518,Cash,1,1
U0121,23,Student,17912,Rural,2023-10-01,398,86,37,138,34,103,96,892,-8848,Cash,1,1
U0121,23,Student,17912,Rural,2023-10-20,299,166,26,41,22,29,55,638,-1228,UPI,1,0
U0121,23,Student,17912,Rural,2023-11-03,340,207,35,38,38,86,93,837,-7198,Card,1,0
U0121,23,Student,17912,Rural,2023-11-17,262,224,34,114,0,43,0,677,-2398,Card,1,0
U0121,23,Student,17912,Rural,2024-02-17,266,231,49,166,21,12,86,831,-7018,Cash,1,1
U0121,23,Student,17912,Rural,2024-02-29,200,261,36,148,38,0,202,885,-8638,UPI,1,0
U0121,23,Student,17912,Rural,2024-03-19,261,203,26,86,9,21,49,655,-1738,UPI,1,0
U0121,23,Student,17912,Rural,2024-05-01,154,239,40,11,16,27,60,547,1502,UPI,0,0
U0121,23,Student,17912,Rural,2024-06-09,282,85,55,107,12,0,101,642,-1348,UPI,1,1
U0121,23,Student,17912,Rural,2024-06-13,305,209,28,24,12,0,124,702,-3148,UPI,1,0
U0121,23,Student,17912,Rural,2024-07-28,393,105,5,188,14,31,83,819,-6658,Cash,1,1
U0121,23,Student,17912,Rural,2024-08-13,235,210,44,22,30,62,67,670,-2188,UPI,1,0
U0121,23,Student,17912,Rural,2024-08-22,212,104,35,62,47,48,155,663,-1978,Card,1,0
U0121,23,Student,17912,Rural,2024-09-17,252,284,23,0,16,45,80,644,-1408,UPI,1,0
U0121,23,Student,17912,Rural,2024-11-04,175,134,54,40,26,0,121,550,1412,Cash,0,0
U0121,23,Student,17912,Rural,2024-11-25,198,308,7,16,8,12,172,721,-3718,Cash,1,0
U0122,36,Salaried,147449,Urban,2023-01-05,71,309,1121,78,136,72,117,1904,90329,Card,0,0
U0122,36,Salaried,147449,Urban,2023-03-30,424,117,1389,362,269,32,100,2693,66659,Card,0,0
U0122,36,Salaried,147449,Urban,2023-04-10,509,162,1250,0,174,228,113,2392,75689,UPI,0,0
U0122,36,Salaried,147449,Urban,2023-04-26,247,169,1545,329,279,91,175,2835,62399,Card,0,0
U0122,36,Salaried,147449,Urban,2023-06-01,415,239,1114,0,281,87,85,2216,80969,UPI,0,0
U0122,36,Salaried,147449,Urban,2023-06-12,577,236,1488,241,204,109,90,2945,59099,Card,0,0
U0122,36,Salaried,147449,Urban,2023-11-07,116,99,1495,476,137,28,152,2503,72359,Cash,0,0
U0122,36,Salaried,147449,Urban,2023-12-29,314,365,1027,265,260,16,149,2396,75569,UPI,0,0
U0122,36,Salaried,147449,Urban,2024-01-01,348,312,1237,81,261,204,116,2559,70679,UPI,0,0
U0122,36,Salaried,147449,Urban,2024-01-20,550,124,1133,109,187,237,88,2428,74609,Card,0,1
U0122,36,Salaried,147449,Urban,2024-01-29,475,187,1423,457,254,256,125,3177,52139,Card,0,0
U0122,36,Salaried,147449,Urban,2024-02-05,446,220,1259,328,220,108,124,2705,66299,Card,0,0
U0122,36,Salaried,147449,Urban,2024-03-02,904,72,1418,407,207,66,75,3149,52979,Card,0,1
U0122,36,Salaried,147449,Urban,2024-03-08,571,283,1193,389,282,255,21,2994,57629,Card,0,0
U0122,36,Salaried,147449,Urban,2024-07-06,709,208,1572,256,243,277,111,3376,46169,UPI,0,1
U0122,36,Salaried,147449,Urban,2024-09-20,297,302,1240,391,91,144,123,2588,69809,UPI,0,0
U0122,36,Salaried,147449,Urban,2024-10-17,320,138,1045,365,124,190,111,2293,78659,UPI,0,0
U0122,36,Salaried,147449,Urban,2024-10-18,374,267,1595,293,128,72,149,2878,61109,UPI,0,0
U0122,36,Salaried,147449,Urban,2024-11-09,569,122,1541,167,280,161,89,2929,59579,Card,0,1
U0122,36,Salaried,147449,Urban,2024-12-17,573,297,1060,144,203,127,84,2488,72809,Cash,0,0
U0122,36,Salaried,147449,Urban,2024-12-21,717,246,1639,84,116,382,178,3362,46589,UPI,0,1
U0122,36,Salaried,147449,Urban,2024-12-29,484,96,1616,433,98,202,102,3031,56519,UPI,0,1
U0123,29,Business,176106,Urban,2023-01-02,91,121,1465,547,286,197,54,2761,93276,UPI,0,0
U0123,29,Business,176106,Urban,2023-02-14,509,286,1238,500,202,171,14,2920,88506,Card,0,0
U0123,29,Business,176106,Urban,2023-03-04,510,116,2025,60,180,188,57,3136,82026,Card,0,1
U0123,29,Business,176106,Urban,2023-03-12,557,231,1678,417,183,11,0,3077,83796,UPI,0,1
U0123,29,Business,176106,Urban,2023-05-04,624,216,1261,131,317,88,73,2710,94806,UPI,0,0
U0123,29,Business,176106,Urban,2023-05-18,421,251,1486,13,346,248,85,2850,90606,Card,0,0
U0123,29,Business,176106,Urban,2023-07-04,193,222,1429,333,327,286,142,2932,88146,UPI,0,0
U0123,29,Business,176106,Urban,2023-09-04,530,137,1336,87,313,217,155,2775,92856,UPI,0,0
U0123,29,Business,176106,Urban,2023-10-01,822,97,1826,294,128,65,218,3450,72606,UPI,0,1
U0123,29,Business,176106,Urban,2023-10-05,459,269,1954,292,218,268,172,3632,67146,Cash,0,0
U0123,29,Business,176106,Urban,2023-11-22,241,319,1959,305,223,0,185,3232,79146,UPI,0,0
U0123,29,Business,176106,Urban,2024-03-13,411,297,1338,385,199,56,96,2782,92646,Card,0,0
U0123,29,Business,176106,Urban,2024-03-19,624,257,1244,485,232,157,74,3073,83916,UPI,0,0
U0123,29,Business,176106,Urban,2024-05-14,524,183,1538,498,202,59,142,3146,81726,Card,0,0
U0123,29,Business,176106,Urban,2024-07-01,355,183,1538,120,175,33,211,2615,97656,Cash,0,0
U0123,29,Business,176106,Urban,2024-07-06,344,151,1790,691,131,141,130,3378,74766,Cash,0,1
U0123,29,Business,176106,Urban,2024-07-07,291,53,1341,380,146,385,54,2650,96606,Card,0,1
U0123,29,Business,176106,Urban,2024-08-14,506,296,1184,316,283,271,40,2896,89226,Card,0,0
U0123,29,Business,176106,Urban,2024-09-11,255,328,1647,111,187,0,143,2671,95976,Card,0,0
U0123,29,Business,176106,Urban,2024-09-30,421,241,1894,495,172,229,134,3586,68526,Cash,0,0
U0123,29,Business,176106,Urban,2024-10-26,554,180,1541,527,219,377,194,3592,68346,Card,0,1
U0124,24,Salaried,58638,Semi-Urban,2023-02-10,243,246,342,195,43,153,0,1222,21978,UPI,0,0
U0124,24,Salaried,58638,Semi-Urban,2023-02-16,312,117,266,103,60,33,111,1002,28578,Card,0,0
U0124,24,Salaried,58638,Semi-Urban,2023-03-17,289,231,258,263,102,80,41,1264,20718,Card,0,0
U0124,24,Salaried,58638,Semi-Urban,2023-04-03,237,95,209,140,92,159,33,965,29688,Card,0,0
U0124,24,Salaried,58638,Semi-Urban,2023-04-06,395,217,372,6,113,105,199,1407,16428,UPI,0,0
U0124,24,Salaried,58638,Semi-Urban,2023-06-26,356,107,285,135,48,102,145,1178,23298,UPI,0,0
U0124,24,Salaried,58638,Semi-Urban,2023-07-14,217,191,216,35,88,86,169,1002,28578,Card,0,0
U0124,24,Salaried,58638,Semi-Urban,2023-08-12,213,91,350,171,57,84,189,1155,23988,Cash,0,1
U0124,24,Salaried,58638,Semi-Urban,2023-09-05,332,166,223,144,52,0,19,936,30558,Card,0,0
U0124,24,Salaried,58638,Semi-Urban,2023-10-24,125,192,241,9,61,14,81,723,36948,UPI,0,0
U0124,24,Salaried,58638,Semi-Urban,2023-10-25,362,75,372,113,49,80,226,1277,20328,UPI,0,0
U0124,24,Salaried,58638,Semi-Urban,2023-11-16,349,209,199,112,106,175,193,1343,18348,UPI,0,0
U0124,24,Salaried,58638,Semi-Urban,2023-11-23,364,131,254,97,55,108,126,1135,24588,UPI,0,0
U0124,24,Salaried,58638,Semi-Urban,2023-12-12,293,250,349,42,35,86,122,1177,23328,Card,0,0
U0124,24,Salaried,58638,Semi-Urban,2024-02-08,183,248,258,69,64,56,195,1073,26448,Cash,0,0
U0124,24,Salaried,58638,Semi-Urban,2024-02-12,117,276,289,113,55,93,125,1068,26598,UPI,0,0
U0124,24,Salaried,58638,Semi-Urban,2024-03-07,144,112,405,104,65,0,61,891,31908,Cash,0,0
U0124,24,Salaried,58638,Semi-Urban,2024-03-20,261,132,390,23,53,56,96,1011,28308,Cash,0,0
U0124,24,Salaried,58638,Semi-Urban,2024-04-09,197,148,316,87,105,44,207,1104,25518,Card,0,0
U0124,24,Salaried,58638,Semi-Urban,2024-07-06,212,8,235,116,59,127,106,863,32748,UPI,0,1
U0124,24,Salaried,58638,Semi-Urban,2024-08-02,199,268,233,98,83,53,165,1099,25668,Cash,0,0
U0124,24,Salaried,58638,Semi-Urban,2024-10-13,334,69,189,12,76,168,172,1020,28038,Cash,0,1
U0124,24,Salaried,58638,Semi-Urban,2024-10-23,370,97,410,248,85,79,48,1337,18528,UPI,0,0
U0124,24,Salaried,58638,Semi-Urban,2024-10-28,353,117,333,0,125,61,12,991,28908,UPI,0,0
U0125,19,Student,15267,Semi-Urban,2023-02-21,319,140,43,49,27,0,188,766,-7713,UPI,1,0
U0125,19,Student,15267,Semi-Urban,2023-03-22,284,140,59,62,17,22,27,611,-3063,Cash,1,0
U0125,19,Student,15267,Semi-Urban,2023-04-10,384,116,20,84,40,0,133,777,-8043,Cash,1,0
U0125,19,Student,15267,Semi-Urban,2023-05-10,140,110,77,40,44,0,26,437,2157,UPI,0,0
U0125,19,Student,15267,Semi-Urban,2023-08-11,130,198,58,22,23,42,167,640,-3933,Cash,1,0
U0125,19,Student,15267,Semi-Urban,2023-11-03,276,102,67,108,33,2,81,669,-4803,Cash,1,0
U0125,19,Student,15267,Semi-Urban,2023-11-11,390,155,39,10,39,0,132,765,-7683,Cash,1,1
U0125,19,Student,15267,Semi-Urban,2024-01-06,330,131,56,17,23,63,143,763,-7623,Cash,1,1
U0125,19,Student,15267,Semi-Urban,2024-07-31,172,113,44,90,7,13,103,542,-993,UPI,1,0
U0125,19,Student,15267,Semi-Urban,2024-08-11,416,61,49,96,19,1,90,732,-6693,Cash,1,1
U0125,19,Student,15267,Semi-Urban,2024-08-16,231,66,44,62,36,108,102,649,-4203,UPI,1,0
U0125,19,Student,15267,Semi-Urban,2024-09-11,364,255,22,138,17,0,46,842,-9993,Cash,1,0
U0126,18,Student,9632,Urban,2023-01-09,373,233,90,103,6,7,135,947,-18778,Cash,1,0
U0126,18,Student,9632,Urban,2023-02-23,262,272,72,23,30,29,76,764,-13288,Card,1,0
U0126,18,Student,9632,Urban,2023-04-04,172,179,51,86,13,0,62,563,-7258,Cash,1,0
U0126,18,Student,9632,Urban,2023-05-10,240,114,85,0,24,74,196,723,-12058,Card,1,0
U0126,18,Student,9632,Urban,2023-06-01,233,243,74,59,9,2,99,719,-11938,UPI,1,0
U0126,18,Student,9632,Urban,2023-06-09,181,270,114,0,22,38,38,635,-9418,UPI,1,0
U0126,18,Student,9632,Urban,2023-08-30,325,246,113,30,35,27,211,987,-19978,Card,1,0
U0126,18,Student,9632,Urban,2023-09-11,344,204,67,34,14,80,68,811,-14698,UPI,1,0
U0126,18,Student,9632,Urban,2023-09-21,312,248,87,70,15,0,201,933,-18358,UPI,1,0
U0126,18,Student,9632,Urban,2023-11-23,151,203,67,43,24,35,205,728,-12208,Cash,1,0
U0126,18,Student,9632,Urban,2024-02-01,322,222,100,62,16,31,159,912,-17728,UPI,1,0
U0126,18,Student,9632,Urban,2024-02-16,307,100,83,0,0,9,24,518,-5908,UPI,1,0
U0126,18,Student,9632,Urban,2024-02-18,217,235,81,61,46,53,144,837,-15478,Cash,1,1
U0126,18,Student,9632,Urban,2024-03-20,194,196,84,26,20,45,22,587,-7978,Cash,1,0
U0126,18,Student,9632,Urban,2024-04-09,213,339,119,38,12,38,100,859,-16138,Card,1,0
U0126,18,Student,9632,Urban,2024-04-26,246,154,94,29,3,26,123,675,-10618,Card,1,0
U0126,18,Student,9632,Urban,2024-09-01,438,119,72,169,0,0,153,951,-18898,UPI,1,1
U0126,18,Student,9632,Urban,2024-09-15,203,289,92,65,0,0,75,724,-12088,Cash,1,1
U0126,18,Student,9632,Urban,2024-09-22,535,103,93,127,8,53,83,1002,-20428,Cash,1,1
U0126,18,Student,9632,Urban,2024-09-30,282,333,80,0,0,0,178,837,-15478,UPI,1,0
U0127,31,Freelancer,36734,Semi-Urban,2023-01-07,238,191,212,51,30,0,58,780,13334,Cash,0,1
U0127,31,Freelancer,36734,Semi-Urban,2023-03-23,169,285,267,94,63,62,4,944,8414,Cash,0,0
U0127,31,Freelancer,36734,Semi-Urban,2023-04-13,351,264,242,94,47,38,124,1160,1934,Cash,0,0
U0127,31,Freelancer,36734,Semi-Urban,2023-05-11,322,145,204,44,77,124,180,1096,3854,UPI,0,0
U0127,31,Freelancer,36734,Semi-Urban,2023-05-29,111,135,221,146,66,19,189,887,10124,Cash,0,0
U0127,31,Freelancer,36734,Semi-Urban,2023-08-29,193,304,167,49,18,89,51,871,10604,UPI,0,0
U0127,31,Freelancer,36734,Semi-Urban,2023-11-15,124,193,213,13,35,16,168,762,13874,UPI,0,0
U0127,31,Freelancer,36734,Semi-Urban,2023-11-27,84,265,255,148,42,0,194,988,7094,UPI,0,0
U0127,31,Freelancer,36734,Semi-Urban,2023-12-10,137,152,115,158,48,29,150,789,13064,Card,0,1
U0127,31,Freelancer,36734,Semi-Urban,2023-12-13,161,255,252,87,54,40,197,1046,5354,Cash,0,0
U0127,31,Freelancer,36734,Semi-Urban,2024-01-26,407,210,146,68,87,14,151,1083,4244,Cash,0,0
U0127,31,Freelancer,36734,Semi-Urban,2024-03-01,267,165,133,67,33,33,79,777,13424,Card,0,0
U0127,31,Freelancer,36734,Semi-Urban,2024-03-23,184,78,177,257,25,0,99,820,12134,UPI,0,1
U0127,31,Freelancer,36734,Semi-Urban,2024-03-24,188,97,193,23,78,112,86,777,13424,Cash,0,1
U0127,31,Freelancer,36734,Semi-Urban,2024-04-07,138,28,154,30,43,57,5,455,23084,Cash,0,1
U0127,31,Freelancer,36734,Semi-Urban,2024-05-19,402,34,198,124,40,96,131,1025,5984,UPI,0,1
U0127,31,Freelancer,36734,Semi-Urban,2024-09-08,228,163,210,74,35,91,38,839,11564,UPI,0,1
U0127,31,Freelancer,36734,Semi-Urban,2024-09-19,137,117,153,78,38,0,83,606,18554,UPI,0,0
U0127,31,Freelancer,36734,Semi-Urban,2024-09-20,125,165,248,145,83,79,157,1002,6674,UPI,0,0
U0127,31,Freelancer,36734,Semi-Urban,2024-10-11,175,129,260,128,33,49,180,954,8114,Card,0,0
U0127,31,Freelancer,36734,Semi-Urban,2024-10-14,190,106,174,52,40,0,185,747,14324,UPI,0,0
U0127,31,Freelancer,36734,Semi-Urban,2024-10-23,112,138,270,17,22,0,86,645,17384,UPI,0,0
U0127,31,Freelancer,36734,Semi-Urban,2024-11-30,143,114,176,216,30,42,22,743,14444,UPI,0,1
U0127,31,Freelancer,36734,Semi-Urban,2024-12-20,146,191,172,64,35,94,154,856,11054,Cash,0,0
U0128,29,Salaried,101449,Semi-Urban,2023-01-17,466,241,361,128,151,174,161,1682,50989,Card,0,0
U0128,29,Salaried,101449,Semi-Urban,2023-04-10,269,296,679,221,121,72,120,1778,48109,Card,0,0
U0128,29,Salaried,101449,Semi-Urban,2023-04-19,218,163,692,104,196,0,5,1378,60109,Cash,0,0
U0128,29,Salaried,101449,Semi-Urban,2023-05-13,366,174,674,224,154,231,89,1912,44089,UPI,0,1
U0128,29,Salaried,101449,Semi-Urban,2023-05-22,292,126,547,13,99,36,123,1236,64369,UPI,0,0
U0128,29,Salaried,101449,Semi-Urban,2023-06-20,387,99,451,24,202,87,119,1369,60379,Card,0,0
U0128,29,Salaried,101449,Semi-Urban,2023-06-21,408,133,711,268,101,87,187,1895,44599,UPI,0,0
U0128,29,Salaried,101449,Semi-Urban,2023-07-31,245,189,736,23,103,198,138,1632,52489,UPI,0,0
U0128,29,Salaried,101449,Semi-Urban,2023-08-14,154,277,378,96,130,172,116,1323,61759,Card,0,0
U0128,29,Salaried,101449,Semi-Urban,2023-09-02,373,171,709,161,96,10,90,1610,53149,UPI,0,1
U0128,29,Salaried,101449,Semi-Urban,2023-10-29,201,191,456,0,68,73,103,1082,68989,Card,0,1
U0128,29,Salaried,101449,Semi-Urban,2023-12-08,338,236,376,121,103,104,18,1296,62569,UPI,0,0
U0128,29,Salaried,101449,Semi-Urban,2024-02-02,355,269,657,2,80,168,7,1538,55309,UPI,0,0
U0128,29,Salaried,101449,Semi-Urban,2024-02-22,250,113,350,214,82,130,134,1273,63259,Card,0,0
U0128,29,Salaried,101449,Semi-Urban,2024-04-07,394,103,683,260,102,246,199,1987,41839,Card,0,1
U0128,29,Salaried,101449,Semi-Urban,2024-08-21,489,56,481,312,99,0,58,1495,56599,UPI,0,0
U0128,29,Salaried,101449,Semi-Urban,2024-08-31,492,30,406,257,155,216,40,1596,53569,Card,0,1
U0129,47,Salaried,96090,Urban,2023-01-07,157,193,1099,29,185,370,125,2158,31350,UPI,0,1
U0129,47,Salaried,96090,Urban,2023-01-10,366,251,1034,289,116,88,88,2232,29130,Card,0,0
U0129,47,Salaried,96090,Urban,2023-03-16,192,152,817,155,137,88,52,1593,48300,UPI,0,0
U0129,47,Salaried,96090,Urban,2023-06-06,284,270,879,249,134,69,188,2073,33900,Card,0,0
U0129,47,Salaried,96090,Urban,2023-07-05,443,127,981,306,72,160,58,2147,31680,UPI,0,0
